Grana od bora; pala kraj mora,Grana od bora pala kraj mora.”Hej; Marice; mlada krčmarice;donesi vina!””Ne mogu ti ja don’jeti vina.Pala rosa; a ja sam ti bosa;zebu mi noge!””Skini nanule; obuj papuče!Ako meni dragi Bog pomogne;kupit ću ti kundure!””Ne kupuj mi ti; ne trebaju mi.Imam oca na moru trgovca;kupit će mi on!”
Goni; goni lađu od kraja,Goni; goni lađu od krajaGdje se dragi s’ dragom sastaja.Kad se stade lađa kretati;Stade moja draga plakati.Nemoj; nemoj; draga plakati;Mi ćemo se opet sastati;Za bijele ruke hvatatiI u b’jelo lice ljubiti!
Gondže-Mehi Misir omilio,Gondže-Mehi Misir omilio;U Misiru dvore sagradio.Kad je Meho dvore sagradio;Sve djevojke na naselje išle.Nekā nosi dibu i kadifu;Lijepa Fata ogru ispod vrata.Kad uniđe; više ne izađe.
Gondže ružo; u zelenom sadu,Gondže ružo; u zelenom sadu;lijepo li mirišeš u hladu!Ljepše nego sav bosiljak rani;i zumbuli rosom pokapani!Gondže ružo; u zelenom sadu;lijepo li mirišeš u hladu!Zaman ružo; ja te neću brati;niti brati; niti dragoj dati!Moja draga i ne haje za me;niti haje; niti čeka na me.Drage nema a sve mislim na nju;i kunem je i noću i danju:Ne pobjegla od moga harama;što je mene ostavila sama!
Godinice; loša ti mi dođe,Godinice; loša ti mi dođe;dođe meni; a i konju mome!Mome konju ne rodi livada;a meni se preprosi djevojka!
Gdje si dragi,Gdje si dragi; živa željo moja;živom sam te željom poželjela?Živoj mi je srce ispucalo;baš k'o ljeti zemlja od sunašca.Bog će dati; i kiša će pasti;zemlja će se sa zemljom sastati;a ja s dragim nikad do vijeka!
Fesić-kita za Sarajevo pita,Fesić-kita za Sarajevo pita:"Je l’ Saraj’vo đe je dosad bilo?Je l’ mehana kraj Morića hana?Je l’ u njojzi krčmarica Mara?Služi l’ Mara vinom i rakijom?Mara ima tri nova fistana:Prvi; plavi što bećare mami;Drugi; žuti; što bećare ljuti;Treći; b’jeli; što bećare cv’jeli".
Evo ovu rumen-ružu,Evo ovu rumen-ružu;iz mog skromnog perivoja;na dar tebi; dušo šaljem;ime joj je ljubav moja!Ako ti se miris svidi;i njezina čista boja;ti je primi s poštovanjempa zakiti njedra svoja!Ako ti se ne dopadne;baci je na oganj živi;nek’ izgori; nek’ se stvori;u lug i u pep’o sivi!Iz tog luga i pepela;na sred tvoga perivoja;proniknut će crna gljiva;a zvat ću je - mržnja tvoja!Safvet-beg Bašagic
Evo danas osmi dan,Evo danas osmi dan;a sutra je deveti;kad moj soko pitomiSa prozora odleti.Doć’ će vr’jeme; moj sokole;I ti ćeš se kajati;A ja neću; sokole;Ni za suze hajati.
Emina,Sinoć kad se vraćah iz topla hamama;prođoh pokraj bašče staroga imama;Kad tamo u bašči; u hladu jasminas ibrikom u ruci stajaše Emina.Ja kakva je pusta! Tako mi imana;stid je ne bi bilo da je kod sultana.Pa još kada šeće i plećima kreće...Ni hodžin mi zapis više pomoc’ neće!Ja joj nazvah selam. Al’ moga mi dina;ne šće ni da čuje lijepa Emina;već u srebrn ibrik zahvatila vode;pa po bašči đule zaljevati ode.S grana vjetar puhnu; pa niz pleći pusterasplete joj njene pletenice guste;zamirisa kosa; k’o zumbuli plavi;a meni se krenu bururet u glavi!Malo ne posrnuh; mojega mi dina;al’ meni ne dođe lijepa Emina.Samo me je jednom pogledala mrko;niti haje; alčak; što za njome crko’!...
Ej; koliko je polje pod Ipekom,Ej; koliko je polje pod Ipekom;Svega ga je vojska pritisnula;Pola turske; a pola kaurske.Šator im je od zelene svile;Na šatoru jabuka od zlata.Svi vojnici večer’ večerali;Samo ne htje jedinak u majke.Puče puška sa kaurske straneI pogodi jedinka u majke.
Đul Zulejha po bostanu šeta,Đul Zulejha po bostanu šeta.Sa mednom se rosom razgovara:”Medna roso; gdje si zimovala?””U djevojke pod bijelim vratom.Gdje se nizu biser i merdžani.Eto gdje sam zimu zimovala!”
Đul se Mejra po bostanu šeće,Đul se Mejra po bostanu šeće;Po bostanu i oko bostana.Đul je Mejra sama sebe klela:- Crna zemljo i zelena travoŠto me nisi prekrila odavnoKad ja nemam ni oca ni majke?Babo mi je uz boj poginuo;Majka mi se u Bišće udala.
Đugum kuje đugumdžija Mujo,Đugum kuje đugumdžija Mujo;đugum kuje; daleko se čuje;bakrom kuje; srmom oblijeva;đugum kuje; đugumu govori:Moj đugume; moj bakreni sude;ko li će te na vodu nositii sa vode kući donositi;po mahali tobom jordamiti?Rad bih znati i fajdu imatipa ću ići hodži na zapiseneka gleda u svome ćitabu;hoće l’ đugum nositi HajrijaZumbulušom do Zumbul-česama?Ako hodža vidi u ćitabu;da će đugum nositi Hajrija;sjutra ću je zaprosit’ od babe.Ako hodža bude razvidio;da mi Hajra nije suđenica;salupaću srmali đuguma;što ga kovah devet godin’ dana!
Đeram škripi; ko je na bunaru,Djeram škripi; ko je na bunaru?Na bunaru materina Mara;zasukala bijele rukave.Bjelje su joj ruke od rukava;a rukavi bjelji od behara;vodu vadi; bijelo lice hladi;vodu lije; bijelo lice mije.Da je meni u dušeke s njome;turskog bih se odrekao dina!
Đela Fato; đela zlato,Đela Fato; đela zlato;đel’ draganu svom!Đela legni i prilegni;na srdašcu mom.B’jele lale pozaspale;i alkatmeri;miris đula i zumbula;cio Mostar spi.Spusti glavu mirisavuna njedarca tu;da te njiham; da ti pjevam;snenom janjetu.Da milujem i mirišemtvoju bujnu vlas!Da te ljubim; da te grlim;dok ne svane dan.
Đe si; da si; moj golube,"Đe si; da si; moj golube; što se ne javiš?""Evo mene pokraj tebe; zar me ne vidiš?"Ja đe ti je stara majka; ne bilo ti je?""Otišla je u đul baštu neven da bere;Neven bere; kiti mene da sam joj ljepša".
Đaurko mila,Đaurko mila; tuga me moriza oči tvoje što suze rone.Ustašca tvoja prepuna baja;ah; dođi; dođi; sred zagrljaja.Čuj kako srce umilno tepa;ljubim te; ljubim; đaurko l’jepa.
Dvore gradi Komadina Mujo,Dvore gradi; aman; dvore gradi; zaman;dvore gradi Komadina Mujo;sred Mostara; najljepšega grada.Ob’lazi ga; aman; ob’lazi ga; zaman;ob’lazi ga c’jeli Mostar redom;samo nema Zaimove Zibe.”Što te nema; aman; što te nema; zaman;što te nema Zaimova Zibo;za tebe su sagradjeni dvori.Za tebe sam; aman; za tebe sam; zaman;za tebe sam dvore sagradio;i žeženim zlatom pozlatio.Ruke traže; aman; ruke traže; zaman;ruke traže topla milovanja;lice želi nježna njegovanja.Srce traži; aman; srce traži; zaman;srce traži čista drugovanja;usne traže pusta sevdisanja.”
Dvoje su se zavoljeli mladih,Dvoje su se zavoljeli mladih;Omer momče; Mejrema djevojče;u proljeće kada cvjeta cv’jeće;kad iscvjeta zumbul i karanfil.Govorila Omerova majka””Oj Omere; moje milo perje;ti ne gledaj Mejreme djevojke;ljepšom će te oženiti majka.L’jepom Fatom; Atlagića zlatom.I viša je i ljepša od Mejre.Još je Fata od roda bogata;i tebe ce potpomoći blagom!”Al’ govori Omer momče mlado:”hajd’ ne luduj; moja stara majko;nije blago ni srebro ni zlato;već je blago što je srcu drago!”
Dv’je planine vrh Travnika grada,Dv’je planine vrh Travnika grada:Bukovica; spram nje Vilenica.Vilenica Bukovicu pita:”Ah što mi se Travnik zamaglio;ili gori il’ ga kuga mori?””Niti gori; nit’ ga kuga mori;djevojka ga okom zapalila; čarnim okom kroz srčali pendžer!”
Dvije su se vode zavadile,Dvije su se vode zavadile;Čehotina i studena Drina.Čehotina Drini govorila:”Što s’ se; Drino; mamom pomamila.Pa ti valjaš drvlje i kamenje;pa ti plaviš pola Foče ravne?Pričekaj me još sutra do podnedok ja dođem mutna i krvava!Odnijet ću aladžanske dvore;i u dvoru lijepu djevojku!”
Dva su cv’jeta u bostanu rasla ,1. verzija:Dva su cv’jeta u bostanu rasla;plavi zumbul i zelena kada.Plavi zumbul ode na poljane;osta kada u bostanu sama.Poručuje zumbul sa poljane:”Dušo moja; u bostanu; kado;kako ti je u bostanu samoj?”Odgovara iz bostana kada:”Što je neba; da je list hartije;što je gora; da su kalemovi;što je more; da je crn murećef.Pa da pišem tri godine dana;ne bih mojih ispisala jada!”2. verzija:Dva su cvijeta u bostanu rasla;mavi zumbul i zelena kada.Mavi zumbul ode na Doljane;osta kada u bostanu sama.Poručuje zumbul sa Doljana:Dušo moja; u bostanu kado;kako ti je u bostanu samoj?Poručuje iz bostana kada:Dušo moja; zumbul sa Doljana;jadno mi je u bostanu samoj.Što je neba; da je list hartije;što je more; da je murićefa;što su momci; da su jezidžijepa da pišu tri godine dana;ne bi mogla ispisati jada.
Dva se grada uporedo grade,Dva se grada uporedo gradeJedno Jajce; a drugo Jezerce.Jajce gradi Jajčanin Alaga;A Jezerce Jezerkinja Fata.
Dunjaluče; golem ti si,Dunjaluče; golem ti si.Sarajevo; seir ti si.Baščaršijo; gani ti si.A Vratniče; gazi ti si.Oj Bistriče; strmen ti si.Ćemalušo; duga ti si.Latinluče; ravan ti si.Bezistane; mračan ti si.Tašlihanu; širok ti si.L’jepa Maro; l’jepa ti si;dosta si me napojilaod dušmana zaklonila.
Drugi žuti; što hanume ljuti,Trebeviću; visoka planino;s tebe mi se vidi Sarajevoi sva sela oko Sarajeva;na čaršiji dućan do dućanai mejhana pokraj Tašlihana;gdje se kupe dične Sarajlije;u njoj služi Besarina Mara.Na njoj koša od stotinu groša;anterija; trista madžarija;ispod toga dva nova fistana;jedan mavi; što bekrije mami;drugi žuti što hanume ljuti.
Drino vodo; živa žeđo moja,Drino vodo; živa žeđo moja;o moj dragi; živa željo moja;živom sam te željom poželjela!Živoj mi je srce ispucalo;baš k’o zemlja ljeti od sunašca.Bog će dati; i kiša će pasti;zemlja će se sa zemljom sastati;a ja s tobom neću dovijeka.
Drim; divojko!- Drima mi se majko.,Drim; divojko!- Drima mi se majko.Lezi; kćeri; ne naspavala se!Zar ti ne znaš da si isprošenaU veliko pleme AtlagićaGdjeno ima devet AtlagićaI deseta zaovica Ajka.
Drim divojko,Drim; divojko!- Drima mi se majko.Lezi; kćeri; ne naspavala se!Zar ti ne znaš da si isprošenaU veliko pleme AtlagićaGdjeno ima devet AtlagićaI deseta zaovica Ajka.
Dragu prosi Atlagića Zuko,Dragu prosi Atlagića Zuko;prosio je i isprosio jei djevojku darovao lijepo.U koji je danak isprosio;istog ju je dana ostavio.Da je zašto; ne bi ni žalio:vidio joj ruke na pendžerupa mislio; drugome ih daje!
Dragi dragu s pendžera doziva,Dragi dragu s pendžera doziva;Draga mu se srdito odziva" Što se; draga; srdito odzivaš?Ne zovem te da mi jagluk dadneš;Već te zovem da ti sanak kažem."" Kaži; dragi; hairli ti bilo;Sanak ću ti tabir učiniti." -- " Moja sablja priko prelomljena;Moj livorver puče na petoro;Tvoj se biser prosu po sokaku;A moj fesić voda odnijela."" Što je sablja priko prelomljena;To je naše priko rastajanje;Što livorver puče na petoro;To je srce i moje i tvoje;Što se biser prosu po sokaku;To su moji kićeni svatovi;Što tvoj fesić voda odnijela;To ja dragi; odoh za drugoga;Za drugoga; za jarana tvoga."
Dragi dragu alkatmerom budi,Dragi dragu alkatmerom budi:”Ustaj; draga; da te nešto pitam:Šta je šire od sinjega mora?Šta je brže od siva sokola?Šta je slađe od slatka šećera?”Draga dragom tiho odgovara:”Šire nebo od sinjega mora;brže oko od siva sokola;slađi dragi od slatka šećera!”
Dragi dragoj tiho govoraše,Dragi dragoj tiho govoraše:Živ ti bio; jesam li ti mio?Jesu li ti moje oči drage?Jesu li ti moja usta slatka?Živ mi bio; odveć si mi mio!Odveć su mi tvoje oči drage;odveć su mi tvoja usta slatka.Kad je dragi dragu razumio;u glatko je lice poljubio;poljubio; srce zasladio.
Draga dragom na ruci zaspala,Draga dragom na ruci zaspala.Dragi dragu alkatmerom budi:Ustaj; draga; draža od očiju!Noćas sam ti čudan san usnio;gdje moj fesić mutna voda nosi;u krilu mi biser se prosuo;na četvoro moj sahat slomio!Draga dragom tiho progovara:Što ti fesić mutna voda nosi;to ćeš otić’ na carevu vojsku!Što se biser u krilo sasuo;to su suze i moje i tvoje!Što ti pršte sahat na četvero;to će naša srca popucati;rastajuć’ se jedno od drugoga!
Došla voda od br’jega do br’jega,Došla voda od br’jega do br’jega;pronijela Mejru na tabutu.”Hajde; Mejro; s nama večerati!””Večerajte mene ne čekajte!Mene čeka gotova večera;u džennetu medju hurijama.Poručite mojoj staroj majcineka klanja pet vakat-namaza.Neka posti mjesec Ramazana;neka Mejri namjeni kurbana.”
Došla Drina od br’jega do br’jega,Došla Drina od br’jega do br’jega.Il’ od kiše; il’od b’jela sn’jega?Nit’ od kiše; nit’ od b’jela sn’jega;već od suza zvorničkijeh cura!
Donju Tuzlu opasala guja,Donju Tuzlu opasala guja;met’la glavu na Đindić mahalu;a repinu trgla na gradinu.”Zelen bore na Đindić mahali;kraj tebe ću čardak načiniti;na čardaku sjesti; besjediti.”
Dobro došli kićeni svatovi,”Dobro došli; kićeni svatovi!Jeste li se putem umorili?Jeste l’ vrane konje oznojili?””Mi se nismo putem umorili;kad smo ’vako zlato zadobili!Đul-djevojka prema suncu sjaji;b’jelo lice prema mjesečini!”L’jepo ti je stati; pogledati;rumen-ružu među listovima;i nevjestu među djeverima.
Doboš kuca Šamcu na pijaci,Doboš kuca Šamcu na pijaci;prodaju se šamačke djevojke;među njima Ismihana mlada.Nju kupuju do tri mušterije:dvije su joj dva dilbera mlada;a treći je starac Emin-aga.Više daje starac Emin-aga;neg’ što daju dva dilbera mlada.Zakukala lijepa Ismihana;dadoše je starcu Emin-agi.
Djevojka viče s visoka brda,Djevojka viče s visoka brda;s visoka brda; iz tanka grla.Ona doziva sultan Selima:”Sultan Selime; car gospodine!Može li biti riba bez vode;riba bez vode; ptica bez gore?I Banja Luka bez kadiluka;i šeher Travnik bez pašaluka!I Sarajevo bez gaziluka;a ja djevojka bez ašikluka!”
Djevojka sokolu zulum učinila,Djevojka sokolu zulum učinila;zulum učinila; goru zapalila.Gorjela je gora i dva i tri dana;dok je dogorjela sokolu do gn’jezda.Soko vatru gasi; krila mu se pale;sokolici pište a soko proklinje.Ljuto kune soko ljepotu djevojku:”Dugo djevovala; i to bolovala!Čeda ne imala; nit’ rukom povela;što meni; sokolu; zulum učinila!”
Djevojka se s’ suncem zavadila,Djevojka se s’ suncem zavadila;i ovako suncu govorila:”Žarko sunce; ljepša sam od tebei tvog brata sjajnoga mjeseca!”Sunce se je Bogu požalilo:”Daj mi; Bože; da joj spržim lice!””Nemoj; sunce; gore ću joj dati:Sitnu djecu; muža pijanicu!”
Djevojka pita slavića,Djevojka pita slavića:”Slaviću; bolan slaviću;po čem’ ti Jurjev poznaješ?””Djevojko; zlatna jabuko;kako ga neću poznati;zemlja se travom pokrije;gora se listom odije!”
Djevojka je zelen bor sadila,Djevojka je zelen bor sadila;bor sadila; boru govorila:”Rasti; rasti; moj zeleni bore;da se penjem tebi u vrhove.Da ja vidim Ravne i Konavle;da ja vidim Dubrovčane mlade.Da ja vidim mojega dragoga;da ja vidim šta moj dragi radi.Da ja vidim šta moj dragi radi;da li pije ili drugu ljubi.Ako pije; nek’se ne napije;ako ljubi; nek’ se ne zaljubi!”
Djevojka je u šumi zaspala,Djevojka je u šumi zaspala.Kolika je ljepotica bila;svu je šumu licem obasjalai žarkom je suncu prkosila:Žarko sunce; ljepša sam od tebei tvog brata bleđana mjeseca!To je suncu vrlo teško bilo;pa se jakom Bogu potužilo:Vidi; Bože; asije djevojke;hoću li joj opaliti lice?- "Stani malo; žareno sunašce;ja ću curi gori zulum dati;sitnu djecu; muža pijanicu"!
Djevojka je suncu govorila,Djevojka je suncu govorila:Jarko sunce ljepša sam od tebe!Ako li se tome ne vjeruješ;ti izađi na to nebo ravno;ja ću izać’ za goru na vodu;u ljepoti da se ogledamo!Kad je vedro jutro osvanulo;izlazilo na nebo sunašce;a djevojka za goru na vodu.Ugledalo lijepo sunašce;ugledalo kroz jelove granekako mlada ljepotom se diči.Tad se sunce ašik učinilo!Tri put’ se je sunce zaigralopa odvuče lijepu djevojkuda je uzme sebi za ljubovcu.Od nje posta zvijezda Danica.
Djevojka je pod đulom zaspala,Djevojka je pod đulom zaspala;đul se kruni pa djevojku budi.Djevojka je đulu govorila:”A moj đule; ne kruni se na me;nije meni do šta no je tebi.Već je meni do moje nevolje:Mlad me prosi; za stara me daju!”
Djevojka je jaciju klanjala,Djevojka je jaciju klanjala;Na namazu od boga iskala:- Daj mi bože iglu od biljura;da pošijem jorgan od behara;da pokrijem sebe i bećara.
Djevojka je crne oči klela,Djevojka je crne oči klela.Crne oči; da ne bi gledale!Sve gledaste; jutros ne gledasteKad moj dragi ispred dvora projde;Na moje se dvore obziraše.Kad je bio niz to polje ravno;Nešta mi se često obziraše;Desnu ruku na srce metaše;A lijevom fesić nakrivljaše.Što ’no ruku na srce metaše;Ono kaže: "Na srcu si draga!"A što fesić livom nakrivljaše;Ono kaže:" Ostaj zbogom; draga!"
Djevojčice; djevojčice mala,”Djevojčice; djevojčice mala;ti si moje srce otrovala!””Nisam znala. nisam vjerovala;da sam tvoje srce otrovala.””Nije znala ni gora ni trava;kad je mene draga milovala.A sad znade i u gori cv’jećeda me draga više ljubit’ neće.”
Djevo; djevo,Djevo; djevo;što mi ljubav kratiš;što mi ljubav; slatka djevo;za ljubav ne vratiš.Djevo; djevo;ubila te tuga;zar od mene tražiš; slatka djevo;ti boljega druga.Djevo; djevo;ubila te tama.Ah; što si me; slatka djevo;ostavila sama.
Dilber Dika bere cv’jeće,Dilber Dika bere cv’jeće;a za njom se paun šeće.Kako koji cvijet kiti;stade njemu besjediti:”Oj šeboje; cv’jete krasni;ne daj dragom da okasni!U čaršiju kada pođe;nek’ pod pendžer meni dođe!Alkatmere; cv’jete mili;ako neće - ti ga sili!Reci dragom da ga čekam;u has-bašči punoj cv’jeća!”
Dertu derman,Dertu derman; duge noći;Koj’ ne ljubi crne oči;Ja li crne; ja li plave;Ja kakve su dragom drage.Moj dilbere; kud se šećeš;Što i mene ne povedeš?Vodi mene na čaršijuPa me prodaj bozađiji.Uzmi za me struku zlataPa pozlati dvoru vrata.
Danas su mi tri prstena došla,Danas su mi tri prstena došla:jedan prsten iz Čajniča grada;drugi prsten od Mostara grada;a treći je od komšije moga;od komšije; od Ahmeda moga.Da me neće u Čajniče dati;ja bih dala ruho djevojačko!Da me neće dati ka Mostaru;ja bih dala svoje bijele ruke!Da me hoće dati za Ahmeda;za Ahmeda; za komšiju moga;ja bih dala vrane oči svojei po vrhu sa grla đerdane.
Daj mi; mati; rano večerati, Daj mi; mati; rano večeratida ja idem konj’ma na čairu;sa čaira dragoj pod pendžere.Ne da mati rano večerati.Ja ne odoh konj’ma na čairu;već ja odoh dragoj pod pendžere:Draga moja; jesi li zaspala;jesi l’ meni mjesta ostavila?Jesam tebi mjesta ostavila;dva jastuka i desnica ruka!
Da zna zora,Da zna zora; da zna zora;koju dragu ljubim ja;ne bi zora; ne bi zora;nikad pusta svanula!Danju - noću; noću - danju;zbog ljubavi patim ja;a u zoru; a u zoru;gorke suze lijem ja!Danju - noću; noću - danju;u kafani sjedim ja;a u zoru; a u zoru;tužan kući odem sam!
Da mi je znati; Bože moj,Da mi je znati; Bože moj;gdje se nalazi dragi moj.Da mi je znati gdje pije;poslala bih mu rakije.Poslala bih mu mezeta;od svoga srca lezeta.
Da je meni porez porezati,Da je meni porez porezati;po porezu đerze izbirati;ja bih znala; kog bih porezala:iz Travnika ne bih ni jednoga;iz Saraj’va samo bih jednoga;iz Gradiške ne bih ni jednoga;Banja Luke; samo bih jednoga;i jednoga iz šeher Mostara!
Da je meni leći; umrijeti,Da je meni leći; umrijeti;lale moje; leći; umrijeti.Sazrelo voće; dragi me hoće;majka me ne da; ja joj pobjegla.Umrijeti; smrti ne vidjeti;lale moje; smrti ne vidjeti.Sazrelo voće; dragi me hoće;majka me ne da; ja joj pobjegla.Da ja vidim; ko će me žaliti;lale moje; ko će me žaliti.Sazrelo voće; dragi me hoće;majka me ne da; ja joj pobjegla.
Čudna jada od Mostara grada ,1. verzija:Čudna jada od Mostara grada;sve od lani pa evo do sada.Kako Biba Čelebića zlato;bol boluje nikom ne kazuje.”Kćeri Bibo; ti rumena ružo;kazi majci šta te boli; dušo!””Mene boli i srce i glava;otkad Ahmo u haremu spava!””Kakav Ahmo; voda ga odn’jela;zbog njega si mlada oboljela!””Mila majko; nemoj Ahme kleti;rek’o mi je da će me uzeti!Mila majko; selam ćeš mi Ahmi;nek’ mi Ahmo u petak ne dr’jema;nek’ se Bibi na dženazu sprema!”2. verzija:Čudna jada od Mostara grada;sve od lani pa evo do sada.kako Biba Čelebića od ljubavi strada.U Habibe; Čelebića Zlata;svaka riječ hiljadu dukata.Bol boluje Čelebića Biba;bol boluje nikom ne kazuje.Jadna Biba boli bolovaše;a majka joj ruho prelagaše.”Kćeri Bibo; ti rumena ružo;kaži majci šta te boli; dušo!””Mene boli i srce i glava;otkad Ahmo s drugom razgovara!””Kakav Ahmo; voda ga odn’jela;zbog njega si; Bibo; oboljela!””Mila majko; nemoj Ahme kleti;rek’o me je na jesen uzeti!Mila majko; selam ćeš mi Ahmi;nek’ mi Ahmo u petak ne dr’jema;nek’ se Bibi na dženazu sprema!”
Čudila se; aman ja,Čudila se Čudila se Čudila se po harmanu trava:Za kog’ pojde Zil-hanuma mlada.Ne šće bega; ne begeniše ga;Ne šće age; jer joj nisu drage.Ona pojde pod Pećine; pod najveće stine;Udade se za esnafa mlada.Aman; zeman….(pripjev u toku stiha)
Čija je ono djevojka,Čija je ono djevojka;što ’no rano rani na vodu;što ’no nosi fesić nad okom?Nanule joj čine ripa; rapa; rap;dukati joj zveče cinga; canga; cang.Ono je moja djevojka;što ’no rano rani na vodu;što ’no nosi fesić nad okom!Nanule joj čine ripa; rapa; rap;dukati joj zveče cinga; canga; cang.Dva oka k’o dva ugljena;a lica b’jela rumena;a usta mala; medena.Nanule joj čine ripa; rapa; rap;dukati joj zveče cinga; canga; cang.Moje je oči gledale;moje je ruke grlile;a moje usne ljubile!Nanule joj čine ripa; rapa; rap;dukati joj zveče cinga; canga; cang.
Čempres viti; čempres ponositi,Čempres viti; čempres ponositi;Ajšo; dušo; ljepši smo ja i ti!Ti si zora; a ja noćca pusta;zora rudi; ja ti ljubim usta.A kad svane i sunce ograne;morat ću se s tobom da rastanem.
Čarna goro; puna ti si hlada,Čarna goro; puna ti si hlada;srce moje još punije jada!Jad jadujem; nikom ne kazujem:majke nemam da joj jade kažem;ni sestrice da joj se potužim.Imam dragog. al’ je na daleko:dokle dođe; pola noći prođe;dok probudi; p’jevci zapjevaju;dok poljubi; sabah-zora dođe;sabah-zora - ode dragi doma!
Ćemalušo; mali Carigradu,Ćemalušo; mali Carigradu;u tebi su cari i veziri!Car vezira kroz biser doziva;vezir mu se kroz zlato odziva:”Moj veziru; što mi doći nećeš?””Padišahu; kako ću ti doći;kad ne mogu kroz sokake proći;od ćošaka i od mušebaka!Od momaka i od djevojaka:Od šargije Porčina Avdije;a od šiše Hadžajlića Muše;i od pera Hrgine Šerife;od ljepote Fejzagine Šide!”
Crven ti je kljun,Crven ti je kljun; golube; u golubice;Još su usta rumenija u djevojčice.Nisu svaka k’o u Čemke kajmekamove.Knjigu piše Osman-paša čak iz StambolaPa je šalje sestri Fati na sred Saraj’va:- Prosi meni čisto zlato kajmekamovo!Ona njemu otpisuje: ”Prosila sam je;Ne da babo kćeri Čemke bez amaneta;Bez hiljadu i pet stotin žuta dukata;Starom babi kajmekamu ćurak od tala;Staroj majci-begovici dilbu gotovu;Dvije strine dvije svile; obje jednake.Amidžama; daidžama; po dobre konje.”Progovara kćeri Čemka kajmekamova:- O; boga ti; mili babo; zar me prodaješ?Prvo će mi jutro reći: ”Hajde na vodu!”Drugo će mi jutro reći: ”Robinja si mi!”Treće će mi jutro reći: ”Kupio sam te!”
Crven katmer niz bezistan sađe,Crven katmer niz bezistan sađeiza glave Saburove Fate.Kupuje ga Zigić Alijaga;nadmeće se Mašiću Suljaga.Zigić daje hiljadu dukata;Mašić daje paru carevicu.Govorila Saburova Fata:U mog babe dosta blaga ima;ali nema pare carevice.Carevica na srcu ranica!Kupuj; ago; srmali kanicuda zavijem na srcu ranicu!
Crven fesić; mamo,Crven fesić; mamo;crven fesić; joj mamice;crven fesić u dragoga moga;joj mamo; mamice!Da me hoće; mamo;da me hoće; joj mamice;da me hoće poljubiti; mamo;joj mamo; mamice!Dala bih mu; mamo;dala bih mu; joj mamice;dala bih mu srce iz njedara;joj mamo; mamice!
Crne oči; da ne bi gledale,Crne oči; da bi ne gledale!Mojoj ste me majci opanjkaleda ja ljubim devet aganlija.Ja ne ljubim devet aganlija;a ni bega; ne begenišem ga!Već ja ljubim momče sa dućana:momak mio; srce premamio;dabogda se mnome oženio!
Crn oblače; ružan li si,Crn oblače; ružan li si;Moj sevdahu; tužan li si;Moj sevdahu; moj uzdahu.Ja uveče sama sjedim;U zvjezdano nebo gledim;Puno aha i sevdaha.Tugo moja; teški jade;Za te niko i ne znade;Osim mene ojađene.
Carigrade; lijepa li te kažu,Carigrade; lijepa li te kažuda imadeš devetera vratai deseta od suhoga zlata;na njim sjedi kapetan djevojka;biser veze niz bijelu svilu.Govorila kapetan djevojka:Prospi mi se; moj sitni biseru;kano brci Osman-bega;kad se prospu licem djevojackim!
C’jele noći hladovina,C’jele noći hladovina;moje zlato spava.Po jastuku ruke širi;svog dragana sanja.Dođi dragi utješi me;c’jelu noć sam sama.
Bulbul pjeva okolo Mostara,Bulbul pjeva okolo Mostara;dođi draga; evo nam behara.Dođi meni; moje rosno cv’jeće;moja majka karati te neće.Tvoja majka tebi ruho sprema;da ga ljepšeg u Mostaru nema.Sve od svile košulje otkane;i dušeke đulom pokapane.Tvoja usta sva od đula rana;tvoja njedra još nemilovana.Dođi meni moje rosno cv’jeće;tvoja majka karati te neće.
Bulbul mi poje; zora mi rudi,Bulbul mi poje;zora mi rudi;a moga dragog nema.Eno ga; majko;u đul-bašči;pod ružicom mi spije.Da l’ da ga budim;il’ da ga ljubim;il’pjesmu da mu pojem?
Braća Morići,Ferman stiže iz Stambola;bujruntija iz Travnikada uhvate dva hrabra mladića;dva mladića; dva brata Morica.Petak l’jepi osvanuo;nad šeherom silnim.Dva Morića džumu klanjali;u džamiji Hadžimagribiji.Uhvatiše dva Morića;pa ih vode uz Sarače;pa ih vode uz strme Kovače;u tvrđavu da ih zadave.Kad to čula pašinica; majka Morića;da joj vode dva njena mladića;iz halvata kule b’jele; leti;grli noge i u ruke ljubipašu saraj’skog; brata rodjenog.”Pusti meni dva moja mladića;dva mladića; dva moja Morića.Dat ću tebi ključe i harače;dat ću harač za sedam godina;od kada se gradila bijela tabija.”Kada su ih davit’ stali;Morići su zapjevali:”Sarajevo; široko si;oj tvrđavo; mračna li si;sultan care; proklet li si;kad ti sablja pravdu kroji;na zulumu carstvo stoji.”Ne prestaše paše i veziri;Bosnu moju niko ne umiri.
Bostan pliv’la Mahmudpašinica,Bostan pliv’la Mahmudpašinica;prekrila se vihar bašmahramom.Gledao je Mujo momče mlado;gledao je i govorio je:Daj mi Bože vihor sa planine;jugovine od Hercegovine;da podigne saraj bašmahramu;aj; da vidim lice pašinice.
Bosno moja; sirotice kleta,Bosno moja; sirotice kleta;po tvom nebu sunce se ne šeta.Po tvom kraju p’jetli ne čestaju;po tvom raju ptice ne pjevaju.Tvoja brda i tvoje doline;pomrčale guste pomrčine.
